Time,Stock,I_t,Price
0.720000,83.301018,72,0.000000
0.730000,80.679626,73,0.000000
0.740000,77.970474,74,0.000000
0.750000,76.749802,75,0.000000
0.760000,77.201103,76,0.000000
0.770000,75.345909,77,0.000000
0.780000,72.577301,78,0.000000
0.790000,69.218048,79,0.000000
0.800000,70.032486,80,0.000000
0.810000,70.533600,81,0.000000
0.820000,70.532578,82,0.000000
0.830000,71.147919,83,0.000000
0.840000,71.995644,84,0.000000
0.850000,70.392349,85,0.000000
0.860000,68.667137,86,0.000000
0.870000,65.980202,87,0.000000
0.880000,66.806023,88,0.000000
0.890000,67.335884,89,0.000000
0.900000,67.620186,90,0.000000
0.910000,66.191833,91,0.000000
0.920000,65.912125,92,0.000000
0.930000,66.972672,93,0.000000
0.940000,67.401146,94,0.000000
0.950000,67.523117,95,0.000000
0.960000,67.298080,96,0.000000
0.970000,67.237411,97,0.000000
0.980000,67.593864,98,0.000000
0.990000,67.199730,99,0.000000
1.000000,66.317650,100,0.000000
0.010000,95.945320,1,3.543028
0.020000,97.027519,2,3.109442
0.030000,98.355804,3,3.653241
0.040000,103.814003,4,6.060699
0.050000,103.944717,5,6.457758
0.060000,106.114029,6,7.718353
0.070000,105.096573,7,6.878465
0.080000,101.239037,8,3.721180
0.090000,102.744102,9,5.046328
0.100000,104.557411,10,6.124809
0.110000,104.057953,11,4.955165
0.120000,105.790863,12,5.769387
0.130000,104.509811,13,5.927774
0.140000,109.362900,14,9.780704
0.150000,107.712341,15,6.838730
0.160000,105.831467,16,5.493979
0.170000,110.362717,17,10.708907
0.180000,113.577591,18,12.257713
0.190000,112.917221,19,11.646794
0.200000,116.378113,20,15.454149
0.210000,114.714005,21,12.870806
0.220000,116.177292,22,15.097548
0.230000,114.129860,23,11.668274
0.240000,110.182320,24,7.733919
0.250000,110.865234,25,8.344366
0.260000,110.920303,26,8.759766
0.270000,113.386581,27,9.770306
0.280000,113.396004,28,8.655192
0.290000,111.705460,29,6.125812
0.300000,109.945274,30,5.077600
0.310000,109.622307,31,4.541877
0.320000,110.800385,32,5.206965
0.330000,110.546837,33,4.784847
0.340000,113.325844,34,6.440257
0.350000,113.279358,35,5.331795
0.360000,115.324394,36,7.825856
0.370000,114.101547,37,7.339569
0.380000,115.483360,38,7.188285
0.390000,115.440308,39,7.072219
0.400000,116.923294,40,9.439823
0.410000,112.512344,41,3.372681
0.420000,111.965118,42,2.386643
0.430000,111.755180,43,1.228038
0.440000,110.047401,44,0.505198
0.450000,109.781693,45,0.345967
0.460000,107.524155,46,0.000000
0.470000,108.457787,47,0.000000
0.480000,106.162933,48,0.000000
0.490000,104.453690,49,0.000000
0.500000,102.581833,50,0.000000
0.510000,104.994957,51,0.000000
0.520000,103.326096,52,0.000000
0.530000,104.610817,53,0.000000
0.540000,106.674484,54,0.000000
0.550000,103.408455,55,0.000000
0.560000,105.891312,56,0.000000
0.570000,104.070023,57,0.000000
0.580000,103.867203,58,0.000000
0.590000,102.321083,59,0.000000
0.600000,103.039124,60,0.000000
0.610000,104.606049,61,0.000000
0.620000,104.382164,62,0.000000
0.630000,100.429771,63,0.000000
0.640000,97.743988,64,0.000000
0.650000,97.149536,65,0.000000
0.660000,97.716919,66,0.000000
0.670000,99.428635,67,0.000000
0.680000,99.356270,68,0.000000
0.690000,99.060577,69,0.000000
0.700000,97.687614,70,0.000000
0.710000,94.887054,71,0.000000
0.720000,96.718224,72,0.000000
0.730000,94.694756,73,0.000000
0.740000,93.546806,74,0.000000
0.750000,95.070892,75,0.000000
0.760000,96.235481,76,0.000000
0.770000,92.312447,77,0.000000
0.780000,91.921272,78,0.000000
0.790000,95.165932,79,0.000000
0.800000,95.848450,80,0.000000
0.810000,93.960060,81,0.000000
0.820000,96.448143,82,0.000000
0.830000,94.748695,83,0.000000
0.840000,90.733192,84,0.000000
0.850000,89.335594,85,0.000000
0.860000,88.305481,86,0.000000
0.870000,86.467651,87,0.000000
0.880000,84.934052,88,0.000000
0.890000,82.946609,89,0.000000
0.900000,85.594185,90,0.000000
0.910000,82.351486,91,0.000000
0.920000,81.935852,92,0.000000
0.930000,80.163704,93,0.000000
0.940000,76.428719,94,0.000000
0.950000,75.384216,95,0.000000
0.960000,74.007751,96,0.000000
0.970000,74.544037,97,0.000000
0.980000,73.505653,98,0.000000
0.990000,74.541122,99,0.000000
1.000000,73.444855,100,0.000000
0.010000,98.957268,1,3.680846
0.020000,99.460892,2,4.688439
0.030000,103.930321,3,6.741286
0.040000,100.614357,4,4.686937
0.050000,102.373566,5,4.841792
0.060000,102.229660,6,4.251334
0.070000,103.203110,7,5.528986
0.080000,101.727524,8,4.339135
0.090000,105.118546,9,6.281538
0.100000,105.154610,10,6.297812
0.110000,99.756569,11,3.115259
0.120000,100.672684,12,3.434698
0.130000,99.784393,13,2.647842
0.140000,101.366966,14,2.893008
0.150000,104.440529,15,4.760627
0.160000,105.445679,16,5.537961
0.170000,105.584488,17,4.711966
0.180000,104.055832,18,3.569756
0.190000,106.523026,19,4.570821
0.200000,104.064507,20,3.605073
0.210000,103.769905,21,3.336692
0.220000,105.809723,22,4.012666
0.230000,106.158432,23,3.827467
0.240000,109.758942,24,6.708421
0.250000,109.468971,25,6.784510
0.260000,109.699104,26,7.107661
0.270000,110.497597,27,6.605154
0.280000,116.734055,28,14.476740
0.290000,114.645004,29,10.840199
0.300000,115.000862,30,11.446112
0.310000,115.848167,31,12.917278
0.320000,115.817459,32,11.046131
0.330000,111.695915,33,5.381474
0.340000,111.366638,34,4.298552
0.350000,115.258171,35,8.809170
0.360000,114.040207,36,6.207176
0.370000,115.497604,37,9.000462
0.380000,115.022781,38,7.416358
0.390000,118.552513,39,11.646408
0.400000,117.912575,40,9.964973
0.410000,118.539993,41,11.023732
0.420000,117.733734,42,8.002796
0.430000,116.090134,43,5.523505
0.440000,118.527168,44,9.259970
0.450000,118.531799,45,9.002988
0.460000,121.593086,45,12.739302
0.470000,123.423317,45,17.646204
0.480000,125.132797,45,21.378119
0.490000,125.647659,45,20.433266
0.500000,126.439896,45,22.909332
0.510000,131.824081,45,32.081116
0.520000,134.226608,45,34.183228
0.530000,138.598572,45,41.139488
0.540000,136.910172,45,38.436794
0.550000,136.485229,45,38.232796
0.560000,134.559189,45,35.856335
0.570000,136.425537,45,39.090935
0.580000,135.845230,45,36.964237
0.590000,137.222824,45,39.230652
0.600000,139.826035,45,43.189178
0.610000,140.650162,45,42.972694
0.620000,138.918915,45,40.958122
0.630000,133.467453,45,33.935814
0.640000,133.569351,45,33.711029
0.650000,131.460815,45,31.958469
0.660000,127.866570,45,26.601406
0.670000,125.173416,45,21.512609
0.680000,128.130615,45,27.277786
0.690000,125.315605,45,21.709703
0.700000,126.522392,45,23.291393
0.710000,121.758606,45,14.384001
0.720000,129.165024,45,28.242819
0.730000,133.048981,45,32.783672
0.740000,132.845963,45,34.238605
0.750000,133.838043,45,35.385624
0.760000,131.982635,45,32.612328
0.770000,128.511688,45,28.626942
0.780000,127.718285,45,26.369429
0.790000,128.051575,45,26.605717
0.800000,129.264191,45,29.214977
0.810000,126.886650,45,25.365772
0.820000,125.983864,45,23.508904
0.830000,125.478439,45,22.747414
0.840000,125.758324,45,23.219517
0.850000,123.413910,45,19.227684
0.860000,119.211006,46,8.978946
0.870000,127.446915,46,26.143293
0.880000,128.002747,46,27.140064
0.890000,126.536354,46,24.957716
0.900000,124.985291,46,22.881813
0.910000,126.470718,46,25.033890
0.920000,124.934692,46,24.175373
0.930000,126.148788,46,25.838221
0.940000,125.420830,46,24.683876
0.950000,128.938995,46,29.567780
0.960000,127.020348,46,27.627983
0.970000,124.683601,46,24.758389
0.980000,124.837769,46,25.102310
0.990000,125.313972,46,25.488138
1.000000,128.448929,46,28.594017
0.010000,99.702133,1,4.520615
0.020000,101.452858,2,5.236509
0.030000,98.944687,3,3.876178
0.040000,101.928253,4,4.896463
0.050000,103.299011,5,5.647792
0.060000,103.936935,6,5.951213
0.070000,106.171417,7,7.401543
0.080000,106.700157,8,7.199586
0.090000,105.655502,9,7.021109
0.100000,106.201561,10,7.576785
0.110000,107.108238,11,8.314580
0.120000,101.209259,12,3.324847
0.130000,102.093216,13,3.518694
0.140000,100.338791,14,2.784039
0.150000,97.569778,15,1.579233
0.160000,99.135887,16,2.361441
0.170000,96.214027,17,0.670273
0.180000,97.033630,18,0.915725
0.190000,94.184761,19,0.491287
0.200000,92.930923,20,0.346725
0.210000,94.663193,21,0.522093
0.220000,91.731857,22,0.261167
0.230000,89.540115,23,0.096528
0.240000,89.058090,24,0.080308
0.250000,90.041183,25,0.029968
0.260000,92.872360,26,0.187945
0.270000,90.486282,27,0.000000
0.280000,89.508911,28,0.000000
0.290000,89.254738,29,0.000000
0.300000,92.968338,30,0.000000
0.310000,91.131599,31,0.000000
0.320000,88.063667,32,0.000000
0.330000,86.179367,33,0.000000
0.340000,84.285507,34,0.000000
0.350000,86.031578,35,0.000000
0.360000,82.132843,36,0.000000
0.370000,81.600777,37,0.000000
0.380000,83.854256,38,0.000000
0.390000,84.492836,39,0.000000
0.400000,84.637985,40,0.000000
0.410000,84.509048,41,0.000000
0.420000,86.753769,42,0.000000
0.430000,87.316498,43,0.000000
0.440000,87.260071,44,0.000000
0.450000,88.316071,45,0.000000
0.460000,87.357643,46,0.000000
0.470000,87.746162,47,0.000000
0.480000,85.203438,48,0.000000
0.490000,85.490967,49,0.000000
0.500000,87.370743,50,0.000000
0.510000,87.715408,51,0.000000
0.520000,87.976830,52,0.000000
0.530000,87.150452,53,0.000000
0.540000,91.595551,54,0.000000
0.550000,93.118896,55,0.000000
0.560000,93.270798,56,0.000000
0.570000,96.386536,57,0.000000
0.580000,94.601204,58,0.000000
0.590000,95.501724,59,0.000000
0.600000,92.304153,60,0.000000
0.610000,88.541794,61,0.000000
0.620000,89.034065,62,0.000000
0.630000,89.087631,63,0.000000
0.640000,89.749954,64,0.000000
0.650000,93.096291,65,0.000000
0.660000,93.884956,66,0.000000
0.670000,95.670486,67,0.000000
0.680000,93.238609,68,0.000000
0.690000,93.426643,69,0.000000
0.700000,91.973663,70,0.000000
0.710000,91.000458,71,0.000000
0.720000,93.642662,72,0.000000
0.730000,95.414040,73,0.000000
0.740000,95.392227,74,0.000000
0.750000,94.819748,75,0.000000
0.760000,92.621956,76,0.000000
0.770000,90.971329,77,0.000000
0.780000,93.668030,78,0.000000
0.790000,94.630882,79,0.000000
0.800000,91.260414,80,0.000000
0.810000,92.036934,81,0.000000
0.820000,92.346321,82,0.000000
0.830000,94.046326,83,0.000000
0.840000,96.234695,84,0.000000
0.850000,95.096802,85,0.000000
0.860000,99.583733,86,0.000000
0.870000,101.879402,87,0.000000
0.880000,99.980103,88,0.000000
0.890000,102.146469,89,0.000000
0.900000,104.400894,90,0.000000
0.910000,103.399940,91,0.000000
0.920000,102.140053,92,0.000000
0.930000,102.649338,93,0.000000
0.940000,104.855934,94,0.000000
0.950000,103.066902,95,0.000000
0.960000,100.599937,96,0.000000
0.970000,98.710518,97,0.000000
0.980000,94.819199,98,0.000000
0.990000,96.171394,99,0.000000
1.000000,97.157402,100,0.000000
0.010000,101.338890,1,5.346818
0.020000,101.390869,2,5.442735
0.030000,99.815529,3,3.676255
0.040000,97.364868,4,1.994841
0.050000,95.408806,5,1.913632
0.060000,100.072601,6,3.709601
0.070000,99.091698,7,2.979177
0.080000,100.364403,8,3.252310
0.090000,99.239754,9,2.345053
0.100000,99.847893,10,3.479635
0.110000,99.306717,11,2.877225
0.120000,101.301216,12,3.309894
0.130000,99.868980,13,2.433456
0.140000,97.687073,14,1.799565
0.150000,96.118523,15,1.355876
0.160000,93.518478,16,0.476128
0.170000,92.481499,17,0.633957
0.180000,97.247017,18,1.088054
0.190000,99.110298,19,1.382623
0.200000,98.334877,20,1.467441
0.210000,98.727943,21,1.200925
0.220000,98.520065,22,0.955716
0.230000,97.682770,23,0.631622
0.240000,96.896774,24,0.410888
0.250000,100.005486,25,1.104206
0.260000,101.248444,26,1.032719
0.270000,98.845322,27,0.702742
0.280000,95.742508,28,0.249884
0.290000,93.983627,29,0.048415
0.300000,92.125168,30,0.050736
0.310000,91.407402,31,0.000000
0.320000,91.737831,32,0.000000
0.330000,93.460678,33,0.000000
0.340000,95.240494,34,0.000000
0.350000,95.629089,35,0.000000
0.360000,96.623657,36,0.040590
0.370000,94.550957,37,0.000000
0.380000,95.717262,38,0.049002
0.390000,98.279648,39,0.087588
0.400000,96.050842,40,0.000000
0.410000,96.811279,41,0.000000
0.420000,97.777115,42,0.000000
0.430000,95.626877,43,0.000000
0.440000,94.836670,44,0.000000
0.450000,94.204521,45,0.000000
0.460000,98.695839,46,0.000000
0.470000,97.112503,47,0.000000
0.480000,95.909782,48,0.000000
0.490000,93.488930,49,0.000000
0.500000,93.813911,50,0.000000
0.510000,95.763191,51,0.000000
0.520000,95.901955,52,0.000000
0.530000,96.200058,53,0.000000
0.540000,94.230896,54,0.000000
0.550000,95.190674,55,0.000000
0.560000,95.605827,56,0.000000
0.570000,97.562492,57,0.000000
0.580000,99.637184,58,0.000000
0.590000,98.634521,59,0.000000
0.600000,98.263191,60,0.000000
0.610000,97.921242,61,0.000000
0.620000,98.309196,62,0.000000
0.630000,96.547768,63,0.000000
0.640000,97.965393,64,0.000000
0.650000,99.036346,65,0.000000
0.660000,101.701447,66,0.000000
0.670000,103.518738,67,0.000000
0.680000,104.857697,68,0.000000
0.690000,107.130859,69,0.000000
0.700000,107.381195,70,0.000000
0.710000,108.068779,71,0.000000
0.720000,106.817734,72,0.000000
0.730000,107.420837,73,0.000000
0.740000,105.779419,74,0.000000
0.750000,102.745293,75,0.000000
0.760000,100.835457,76,0.000000
0.770000,105.507957,77,0.000000
0.780000,105.816154,78,0.000000
0.790000,103.475517,79,0.000000
0.800000,102.360985,80,0.000000
0.810000,102.005798,81,0.000000
0.820000,103.944633,82,0.000000
0.830000,104.214119,83,0.000000
0.840000,106.063583,84,0.000000
0.850000,104.863731,85,0.000000
0.860000,102.370338,86,0.000000
0.870000,105.231293,87,0.000000
0.880000,105.270882,88,0.000000
0.890000,104.087898,89,0.000000
0.900000,103.834190,90,0.000000
0.910000,101.609344,91,0.000000
0.920000,102.646233,92,0.000000
0.930000,103.567612,93,0.000000
0.940000,103.880035,94,0.000000
0.950000,100.625740,95,0.000000
0.960000,96.366898,96,0.000000
0.970000,98.528725,97,0.000000
0.980000,102.861115,98,0.000000
0.990000,104.932770,99,0.000000
1.000000,104.012062,100,0.000000
0.010000,99.687019,1,4.744594
0.020000,99.824486,2,4.465890
0.030000,100.344040,3,4.734925
0.040000,98.132591,4,3.142255
0.050000,96.253227,5,2.344878
0.060000,96.445663,6,2.111023
0.070000,97.032967,7,2.588624
0.080000,94.133064,8,1.364757
0.090000,92.058037,9,0.734595
0.100000,91.621712,10,0.729650
0.110000,90.620071,11,0.668266
0.120000,88.069328,12,0.465661
0.130000,87.753464,13,0.152527
0.140000,88.528511,14,0.138157
0.150000,89.655365,15,0.230754
0.160000,90.320114,16,0.252670
0.170000,92.241585,17,0.547608
0.180000,93.254967,18,0.315624
0.190000,91.952080,19,0.265500
0.200000,91.578529,20,0.121643
0.210000,91.424210,21,0.114984
0.220000,92.559380,22,0.294512
0.230000,93.016380,23,0.243833
0.240000,92.625710,24,0.067559
0.250000,90.785240,25,0.047771
0.260000,90.510208,26,0.011254
0.270000,93.180367,27,0.124237
0.280000,93.891518,28,0.084751
0.290000,89.560722,29,0.000000
0.300000,90.343689,30,0.030300
0.310000,90.026375,31,0.025491
0.320000,90.955788,32,0.024356
0.330000,92.213715,33,0.000000
0.340000,94.330193,34,0.049047
0.350000,95.013046,35,0.000000
0.360000,95.628822,36,0.052554
0.370000,94.630836,37,0.000000
0.380000,96.391800,38,0.000000
0.390000,95.007042,39,0.000000
0.400000,96.190498,40,0.000000
0.410000,94.320847,41,0.000000
0.420000,95.917610,42,0.000000
0.430000,96.621620,43,0.000000
0.440000,94.860115,44,0.000000
0.450000,91.442871,45,0.000000
0.460000,88.859932,46,0.000000
0.470000,89.017197,47,0.000000
0.480000,90.778290,48,0.000000
0.490000,89.842888,49,0.000000
0.500000,89.741920,50,0.000000
0.510000,88.914398,51,0.000000
0.520000,88.236275,52,0.000000
0.530000,86.126648,53,0.000000
0.540000,85.545845,54,0.000000
0.550000,85.703430,55,0.000000
0.560000,84.024086,56,0.000000
0.570000,85.330742,57,0.000000
0.580000,88.331924,58,0.000000
0.590000,89.539063,59,0.000000
0.600000,88.263588,60,0.000000
0.610000,87.042358,61,0.000000
0.620000,87.318748,62,0.000000
0.630000,87.245369,63,0.000000
0.640000,88.405418,64,0.000000
0.650000,87.275826,65,0.000000
0.660000,84.131546,66,0.000000
0.670000,85.981010,67,0.000000
0.680000,87.255615,68,0.000000
0.690000,84.467285,69,0.000000
0.700000,84.639107,70,0.000000
0.710000,82.134956,71,0.000000
0.720000,81.957306,72,0.000000
0.730000,82.497208,73,0.000000
0.740000,82.782219,74,0.000000
0.750000,84.483971,75,0.000000
0.760000,83.556831,76,0.000000
0.770000,83.719482,77,0.000000
0.780000,83.379265,78,0.000000
0.790000,81.674217,79,0.000000
0.800000,81.136810,80,0.000000
0.810000,82.048569,81,0.000000
0.820000,82.107483,82,0.000000
0.830000,81.004860,83,0.000000
0.840000,82.204048,84,0.000000
0.850000,80.455132,85,0.000000
0.860000,82.258759,86,0.000000
0.870000,82.039970,87,0.000000
0.880000,83.397720,88,0.000000
0.890000,83.131447,89,0.000000
0.900000,83.364403,90,0.000000
0.910000,86.351936,91,0.000000
0.920000,88.077309,92,0.000000
0.930000,88.203964,93,0.000000
0.940000,90.906464,94,0.000000
0.950000,89.432037,95,0.000000
0.960000,87.866486,96,0.000000
0.970000,88.313713,97,0.000000
0.980000,86.520103,98,0.000000
0.990000,83.576569,99,0.000000
1.000000,84.491051,100,0.000000
0.010000,98.024673,1,3.347783
0.020000,99.419693,2,4.266910
0.030000,101.832771,3,5.830674
0.040000,99.927597,4,3.988362
0.050000,99.252441,5,3.098404
0.060000,99.059486,6,3.177656
0.070000,101.089188,7,5.124847
0.080000,98.105515,8,2.587584
0.090000,100.562515,9,3.355716
0.100000,100.053757,10,3.622267
0.110000,102.241768,11,4.810490
0.120000,101.156425,12,4.367832
0.130000,99.028076,13,2.395772
0.140000,97.491722,14,1.337699
0.150000,99.862793,15,2.465997
0.160000,99.143578,16,1.734554
0.170000,98.909233,17,1.192300
0.180000,101.426895,18,2.612678
0.190000,103.109230,19,3.136936
0.200000,102.557045,20,2.636645
0.210000,100.273582,21,1.813431
0.220000,100.591881,22,1.083519
0.230000,101.292076,23,2.020900
0.240000,99.791374,24,1.470312
0.250000,97.281731,25,0.398403
0.260000,100.289139,26,1.120260
0.270000,100.035812,27,0.734719
0.280000,98.920883,28,0.625489
0.290000,101.472382,29,0.630096
0.300000,100.935898,30,0.771126
0.310000,101.177391,31,0.502087
0.320000,103.845093,32,1.226780
0.330000,104.275375,33,1.084806
0.340000,106.689598,34,1.794521
0.350000,107.121819,35,1.946945
0.360000,108.367470,36,2.349277
0.370000,109.556633,37,2.842414
0.380000,108.186356,38,1.642720
0.390000,107.853821,39,1.055914
0.400000,104.165955,40,0.251684
0.410000,100.491287,41,0.000000
0.420000,95.855484,42,0.000000
0.430000,97.371086,43,0.000000
0.440000,98.902039,44,0.000000
0.450000,100.959869,45,0.000000
0.460000,97.633522,46,0.000000
0.470000,98.573570,47,0.000000
0.480000,100.671242,48,0.000000
0.490000,102.004051,49,0.000000
0.500000,103.852417,50,0.000000
0.510000,103.480217,51,0.000000
0.520000,105.525719,52,0.000000
0.530000,103.801506,53,0.000000
0.540000,106.575668,54,0.000000
0.550000,107.922852,55,0.000000
0.560000,106.562874,56,0.000000
0.570000,108.648483,57,0.000000
0.580000,107.956993,58,0.000000
0.590000,104.689529,59,0.000000
0.600000,106.304260,60,0.000000
0.610000,112.294762,61,0.000000
0.620000,112.765099,62,0.000000
0.630000,114.125008,63,0.000000
0.640000,118.514160,64,0.000000
0.650000,117.462585,65,0.000000
0.660000,115.288147,66,0.000000
0.670000,114.925041,67,0.000000
0.680000,109.725784,68,0.000000
0.690000,108.391815,69,0.000000
0.700000,107.125755,70,0.000000
0.710000,103.543755,71,0.000000
0.720000,101.190437,72,0.000000
0.730000,97.998360,73,0.000000
0.740000,98.067032,74,0.000000
0.750000,98.558327,75,0.000000
0.760000,98.039337,76,0.000000
0.770000,99.496811,77,0.000000
0.780000,100.419098,78,0.000000
0.790000,98.601219,79,0.000000
0.800000,98.234322,80,0.000000
0.810000,94.556503,81,0.000000
0.820000,94.137268,82,0.000000
0.830000,89.689644,83,0.000000
0.840000,91.988098,84,0.000000
0.850000,93.643997,85,0.000000
0.860000,92.173943,86,0.000000
0.870000,92.622276,87,0.000000
0.880000,95.562347,88,0.000000
0.890000,93.673721,89,0.000000
0.900000,94.041275,90,0.000000
0.910000,93.658409,91,0.000000
0.920000,94.292198,92,0.000000
0.930000,96.507950,93,0.000000
0.940000,97.506035,94,0.000000
0.950000,101.378029,95,0.000000
0.960000,101.880630,96,0.000000
0.970000,101.744255,97,0.000000
0.980000,99.692062,98,0.000000
0.990000,99.942001,99,0.000000
1.000000,100.337425,100,0.000000
0.010000,97.522263,1,3.496931
0.020000,96.516968,2,2.330227
0.030000,96.474197,3,2.001116
0.040000,94.978821,4,2.377352
0.050000,93.853340,5,1.373101
0.060000,89.821632,6,0.825456
0.070000,91.119987,7,0.833936
0.080000,89.275780,8,0.707400
0.090000,88.544724,9,0.523581
0.100000,88.785347,10,0.250676
0.110000,89.327866,11,0.381335
0.120000,90.626144,12,0.283603
0.130000,89.987434,13,0.377292
0.140000,89.499039,14,0.094578
0.150000,92.363663,15,0.308458
0.160000,90.370697,16,0.151855
0.170000,90.775253,17,0.329706
0.180000,90.544777,18,0.290515
0.190000,89.658989,19,0.113126
0.200000,88.014366,20,0.178045
0.210000,90.346367,21,0.137603
0.220000,90.442955,22,0.027859
0.230000,90.226532,23,0.097395
0.240000,93.314911,24,0.200172
0.250000,93.189026,25,0.183525
0.260000,96.820389,26,0.380355
0.270000,96.073387,27,0.125172
0.280000,95.162590,28,0.156467
0.290000,96.306190,29,0.188336
0.300000,95.600945,30,0.293370
0.310000,94.565636,31,0.000000
0.320000,94.707268,32,0.000000
0.330000,93.810097,33,0.101350
0.340000,94.696678,34,0.000000
0.350000,93.948425,35,0.000000
0.360000,94.387077,36,0.000000
0.370000,99.750061,37,0.067151
0.380000,102.041260,38,0.159589
0.390000,101.648064,39,0.158165
0.400000,99.467255,40,0.000000
0.410000,99.456146,41,0.000000
0.420000,98.824966,42,0.000000
0.430000,96.771690,43,0.000000
0.440000,95.179688,44,0.000000
0.450000,94.668175,45,0.000000
0.460000,94.475250,46,0.000000
0.470000,93.365875,47,0.000000
0.480000,93.135117,48,0.000000
0.490000,91.734390,49,0.000000
0.500000,91.844215,50,0.000000
0.510000,91.689995,51,0.000000
0.520000,89.688545,52,0.000000
0.530000,90.591171,53,0.000000
0.540000,89.854851,54,0.000000
0.550000,88.943497,55,0.000000
0.560000,91.539360,56,0.000000
0.570000,90.338852,57,0.000000
0.580000,92.008858,58,0.000000
0.590000,96.220184,59,0.000000
0.600000,94.592506,60,0.000000
0.610000,94.958221,61,0.000000
0.620000,92.134842,62,0.000000
0.630000,91.024826,63,0.000000
0.640000,92.080292,64,0.000000
0.650000,92.646980,65,0.000000
0.660000,93.528114,66,0.000000
0.670000,97.659401,67,0.000000
0.680000,97.639046,68,0.000000
0.690000,98.890022,69,0.000000
0.700000,100.431030,70,0.000000
0.710000,103.540871,71,0.000000
0.720000,103.756989,72,0.000000
0.730000,105.794342,73,0.000000
0.740000,109.091888,74,0.000000
0.750000,108.040398,75,0.000000
0.760000,107.384033,76,0.000000
0.770000,105.150932,77,0.000000
0.780000,102.583588,78,0.000000
0.790000,105.331825,79,0.000000
0.800000,106.392365,80,0.000000
0.810000,110.960220,81,0.000000
0.820000,108.025490,82,0.000000
0.830000,109.597305,83,0.000000
0.840000,111.150360,84,0.000000
0.850000,109.977257,85,0.000000
0.860000,113.750168,86,0.000000
0.870000,112.967194,87,0.000000
0.880000,115.816315,88,0.000000
0.890000,115.370628,89,0.000000
0.900000,123.475952,89,0.000000
0.910000,123.423134,89,0.000000
0.920000,122.784943,89,0.000000
0.930000,119.369087,90,0.000000
0.940000,119.100418,91,0.000000
0.950000,118.615509,92,0.000000
0.960000,119.771049,93,0.000000
0.970000,124.951569,93,0.000000
0.980000,123.014076,93,0.000000
0.990000,123.699562,93,0.000000
1.000000,118.989067,94,0.000000
0.010000,100.067810,1,3.891400
0.020000,98.989700,2,4.153150
0.030000,101.485680,3,5.569777
0.040000,107.197113,4,10.523435
0.050000,103.975479,5,6.056331
0.060000,102.914307,6,5.074889
0.070000,100.912834,7,3.654471
0.080000,101.117981,8,3.653701
0.090000,102.538544,9,5.048853
0.100000,102.443573,10,4.727795
0.110000,102.258812,11,3.850300
0.120000,100.121994,12,2.307685
0.130000,99.953163,13,2.393993
0.140000,100.286224,14,2.615648
0.150000,100.990150,15,2.719735
0.160000,101.157829,16,2.918984
0.170000,105.398384,17,4.739927
0.180000,107.910851,18,6.629683
0.190000,108.647728,19,7.498997
0.200000,111.852814,20,10.437523
0.210000,111.250275,21,9.820610
0.220000,111.950508,22,8.901319
0.230000,110.187149,23,7.375751
0.240000,110.701607,24,8.223974
0.250000,110.756020,25,7.143112
0.260000,112.182922,26,9.221415
0.270000,112.237152,27,8.848507
0.280000,113.427971,28,9.738775
0.290000,113.792450,29,9.191086
0.300000,112.494095,30,7.441779
0.310000,111.375496,31,6.493965
0.320000,108.946754,32,3.956596
0.330000,108.744812,33,3.196493
0.340000,107.141129,34,1.650307
0.350000,106.571083,35,1.484034
0.360000,109.991425,36,3.755668
0.370000,109.996567,37,3.076356
0.380000,108.982246,38,2.013917
0.390000,110.142731,39,1.939019
0.400000,110.505226,40,2.277184
0.410000,109.503410,41,0.983892
0.420000,110.120918,42,1.122871
0.430000,108.940895,43,0.344506
0.440000,109.198906,44,0.446224
0.450000,111.034790,45,0.724331
0.460000,113.429924,46,1.019454
0.470000,118.572845,47,4.994118
0.480000,118.858177,48,4.935690
0.490000,122.576523,48,12.866043
0.500000,124.754555,48,16.665104
0.510000,125.091179,48,17.290688
0.520000,125.897606,48,19.421236
0.530000,131.964218,48,31.357800
0.540000,130.485519,48,27.813164
0.550000,127.369041,48,23.100964
0.560000,126.138863,48,20.781261
0.570000,127.756218,48,22.775560
0.580000,122.513031,48,11.575878
0.590000,121.915306,48,10.594435
0.600000,123.081253,48,13.954578
0.610000,123.142937,48,13.464906
0.620000,118.925545,49,2.817111
0.630000,119.875137,50,0.000000
0.640000,121.062927,50,0.000000
0.650000,115.821999,51,0.000000
0.660000,118.374992,52,0.000000
0.670000,121.360428,52,0.000000
0.680000,124.245827,52,0.000000
0.690000,123.616066,52,0.000000
0.700000,121.545555,52,0.000000
0.710000,120.644791,52,0.000000
0.720000,119.070084,53,0.000000
0.730000,118.519585,54,0.000000
0.740000,119.433258,55,0.000000
0.750000,119.622444,56,0.000000
0.760000,123.432648,56,0.000000
0.770000,121.872902,56,0.000000
0.780000,120.962349,56,0.000000
0.790000,118.514160,57,0.000000
0.800000,117.013359,58,0.000000
0.810000,117.092743,59,0.000000
0.820000,119.128426,60,0.000000
0.830000,118.432961,61,0.000000
0.840000,124.187004,61,0.000000
0.850000,119.589752,62,0.000000
0.860000,116.131645,63,0.000000
0.870000,115.905937,64,0.000000
0.880000,115.792534,65,0.000000
0.890000,118.096260,66,0.000000
0.900000,117.517036,67,0.000000
0.910000,113.473755,68,0.000000
0.920000,112.496315,69,0.000000
0.930000,117.778687,70,0.000000
